variable,coef,class_label,outcome,std_err,p_value,spec,base_category,stars,coef_se
"bs(year, df=4)[0]",-88.10467716653291,Mixed Outcome,Mixed Outcome,60.231054801738274,0.14352806536583215,spec_extended_1_spline_interact,Expands Expression,,-88.105 (60.231)
"bs(year, df=4)[1]",85.84785682706482,Contracts Expression,Contracts Expression,54.94077287441195,0.11815782469393968,spec_extended_1_spline_interact,Expands Expression,,85.848 (54.941)
"bs(year, df=4)[1]",-7.432287000213341,Mixed Outcome,Mixed Outcome,51.496782801956535,0.8852436258839705,spec_extended_1_spline_interact,Expands Expression,,-7.432 (51.497)
"bs(year, df=4)[2]",72.95318809440151,Contracts Expression,Contracts Expression,53.63004359064267,0.17373359401397392,spec_extended_1_spline_interact,Expands Expression,,72.953 (53.63)
"bs(year, df=4)[2]",-30.44053382837861,Mixed Outcome,Mixed Outcome,52.03661544751204,0.5585591680915571,spec_extended_1_spline_interact,Expands Expression,,-30.441 (52.037)
"bs(year, df=4)[3]",70.80324360211364,Contracts Expression,Contracts Expression,53.76544572543695,0.18787508877594639,spec_extended_1_spline_interact,Expands Expression,,70.803 (53.765)
"bs(year, df=4)[3]",-21.893918403300162,Mixed Outcome,Mixed Outcome,52.28109957545788,0.6753819623110648,spec_extended_1_spline_interact,Expands Expression,,-21.894 (52.281)
v2x_polyarchy_lag1,154.37114504582587,Contracts Expression,Contracts Expression,102.98758265541132,0.1338918738654249,spec_extended_1_spline_interact,Expands Expression,,154.371 (102.988)
v2x_polyarchy_lag1,-27.032713705195178,Mixed Outcome,Mixed Outcome,95.0678478300038,0.7761407925862998,spec_extended_1_spline_interact,Expands Expression,,-27.033 (95.068)
"bs(year, df=4)[0]:v2x_polyarchy_lag1",-130.74439160450234,Contracts Expression,Contracts Expression,114.33061065113635,0.2528044218147216,spec_extended_1_spline_interact,Expands Expression,,-130.744 (114.331)
"bs(year, df=4)[0]:v2x_polyarchy_lag1",100.38834046607906,Mixed Outcome,Mixed Outcome,111.94478737390453,0.3698435020177414,spec_extended_1_spline_interact,Expands Expression,,100.388 (111.945)
"bs(year, df=4)[1]:v2x_polyarchy_lag1",-170.24481932644358,Contracts Expression,Contracts Expression,101.66779282857898,0.09402831794680787,spec_extended_1_spline_interact,Expands Expression,*,-170.245* (101.668)
"bs(year, df=4)[1]:v2x_polyarchy_lag1",3.457468524923561,Mixed Outcome,Mixed Outcome,92.57476420585786,0.9702076522889846,spec_extended_1_spline_interact,Expands Expression,,3.457 (92.575)
"bs(year, df=4)[2]:v2x_polyarchy_lag1",-155.49282549440798,Contracts Expression,Contracts Expression,103.29225806280812,0.13222957710689195,spec_extended_1_spline_interact,Expands Expression,,-155.493 (103.292)
"bs(year, df=4)[2]:v2x_polyarchy_lag1",33.03112533815932,Mixed Outcome,Mixed Outcome,95.79347609000858,0.7302326873288825,spec_extended_1_spline_interact,Expands Expression,,33.031 (95.793)
"bs(year, df=4)[3]:v2x_polyarchy_lag1",-154.622491600182,Contracts Expression,Contracts Expression,102.66625376857391,0.13204938797976254,spec_extended_1_spline_interact,Expands Expression,,-154.622 (102.666)
"bs(year, df=4)[3]:v2x_polyarchy_lag1",22.825123968121165,Mixed Outcome,Mixed Outcome,95.91358937928385,0.8118997764976693,spec_extended_1_spline_interact,Expands Expression,,22.825 (95.914)
wdj_expression_lag1,0.1256648771703674,Contracts Expression,Contracts Expression,0.36694258333331803,0.7320012143344538,spec_extended_1_spline_interact,Expands Expression,,0.126 (0.367)
wdj_expression_lag1,-0.3909823949202687,Mixed Outcome,Mixed Outcome,0.3047759234317723,0.19954394131895425,spec_extended_1_spline_interact,Expands Expression,,-0.391 (0.305)
v2jureform_lag1,0.4066568913027316,Contracts Expression,Contracts Expression,0.12809335278684744,0.0014999582666646051,spec_extended_1_spline_interact,Expands Expression,***,0.407*** (0.128)
v2jureform_lag1,0.20178695437799526,Mixed Outcome,Mixed Outcome,0.1803047533718515,0.26307877882675246,spec_extended_1_spline_interact,Expands Expression,,0.202 (0.18)
v2jureview_lag1,-0.822428457885245,Contracts Expression,Contracts Expression,0.31535707018789483,0.009109217608261163,spec_extended_1_spline_interact,Expands Expression,***,-0.822*** (0.315)
v2jureview_lag1,-0.5479461962581504,Mixed Outcome,Mixed Outcome,0.34572581794616347,0.11298554181555026,spec_extended_1_spline_interact,Expands Expression,,-0.548 (0.346)
legal_common,2.287600116546346,Contracts Expression,Contracts Expression,0.38837145833816383,3.856410530944083e-09,spec_extended_1_spline_interact,Expands Expression,***,2.288*** (0.388)
legal_common,1.6755407775169306,Mixed Outcome,Mixed Outcome,0.43378353619714605,0.00011217762704526737,spec_extended_1_spline_interact,Expands Expression,***,1.676*** (0.434)
legal_civil,0.7241027717386537,Contracts Expression,Contracts Expression,0.3644142897643023,0.04691887614090629,spec_extended_1_spline_interact,Expands Expression,**,0.724** (0.364)
legal_civil,0.3919558650760858,Mixed Outcome,Mixed Outcome,0.3842605164436196,0.30771594796692925,spec_extended_1_spline_interact,Expands Expression,,0.392 (0.384)
high_court,-0.2208916446271743,Contracts Expression,Contracts Expression,0.31867360575187764,0.4882094466307645,spec_extended_1_spline_interact,Expands Expression,,-0.221 (0.319)
high_court,0.21018938488482095,Mixed Outcome,Mixed Outcome,0.1723553121915426,0.22264989459279183,spec_extended_1_spline_interact,Expands Expression,,0.21 (0.172)
j_ind_lag1,-0.3500186391250606,Contracts Expression,Contracts Expression,0.2715641137740374,0.19743329850332625,spec_extended_1_spline_interact,Expands Expression,,-0.35 (0.272)
j_ind_lag1,-0.4017855270141895,Mixed Outcome,Mixed Outcome,0.20823301521575568,0.053668865251202465,spec_extended_1_spline_interact,Expands Expression,*,-0.402* (0.208)
Intercept,2.1214665543532356,Contracts Expression,Contracts Expression,0.6478158921432868,0.0010573733991084367,spec_extended_2,Expands Expression,***,2.121*** (0.648)
Intercept,-1.6826432552232924,Mixed Outcome,Mixed Outcome,0.5993811102679185,0.004995851960930136,spec_extended_2,Expands Expression,***,-1.683*** (0.599)
wdj_expression_lag1,0.27901703592816923,Contracts Expression,Contracts Expression,0.21248665601882102,0.18914797284695462,spec_extended_2,Expands Expression,,0.279 (0.212)
wdj_expression_lag1,-0.03815460467387742,Mixed Outcome,Mixed Outcome,0.23601417241921543,0.8715717583894049,spec_extended_2,Expands Expression,,-0.038 (0.236)
v2jupoatck_lag1,0.19345994532122024,Contracts Expression,Contracts Expression,0.10173614576360766,0.05722540914941553,spec_extended_2,Expands Expression,*,0.193* (0.102)
v2jupoatck_lag1,-0.039989228558604276,Mixed Outcome,Mixed Outcome,0.11158492334059972,0.7200628210215492,spec_extended_2,Expands Expression,,-0.04 (0.112)
v2x_polyarchy_lag1,-3.392459593837403,Contracts Expression,Contracts Expression,1.108599130994461,0.002212395143528122,spec_extended_2,Expands Expression,***,-3.392*** (1.109)
v2x_polyarchy_lag1,2.1227207840150353,Mixed Outcome,Mixed Outcome,0.9134026718972855,0.02012707987961451,spec_extended_2,Expands Expression,**,2.123** (0.913)
v2jureview_lag1,-0.7729975942232876,Contracts Expression,Contracts Expression,0.32157036847357995,0.01622471702350205,spec_extended_2,Expands Expression,**,-0.773** (0.322)
v2jureview_lag1,-0.4887964182872409,Mixed Outcome,Mixed Outcome,0.350678268184814,0.16335987897270188,spec_extended_2,Expands Expression,,-0.489 (0.351)
legal_common,1.712319504911705,Contracts Expression,Contracts Expression,0.3252605000325688,1.4060527010510568e-07,spec_extended_2,Expands Expression,***,1.712*** (0.325)
legal_common,1.1822890364947107,Mixed Outcome,Mixed Outcome,0.3901570224680987,0.002443187900305982,spec_extended_2,Expands Expression,***,1.182*** (0.39)
legal_civil,0.35198584988009984,Contracts Expression,Contracts Expression,0.32771373381521046,0.28279355219383806,spec_extended_2,Expands Expression,,0.352 (0.328)
legal_civil,0.15288465530125478,Mixed Outcome,Mixed Outcome,0.36137640258807324,0.6722499623786142,spec_extended_2,Expands Expression,,0.153 (0.361)
high_court,-0.5132355165118861,Contracts Expression,Contracts Expression,0.2819957152354677,0.06875721482376661,spec_extended_2,Expands Expression,*,-0.513* (0.282)
high_court,0.02419828692021421,Mixed Outcome,Mixed Outcome,0.15672183358426328,0.8772921611782903,spec_extended_2,Expands Expression,,0.024 (0.157)
j_ind_lag1,-0.1806953113276952,Contracts Expression,Contracts Expression,0.2678971557724344,0.4999966178203532,spec_extended_2,Expands Expression,,-0.181 (0.268)
j_ind_lag1,-0.35918374645459583,Mixed Outcome,Mixed Outcome,0.2004246603302063,0.07311478126711916,spec_extended_2,Expands Expression,*,-0.359* (0.2)
Intercept,5.922806227408661,Contracts Expression,Contracts Expression,1.542834451366591,0.00012358053406256544,spec_extended_2_spline,Expands Expression,***,5.923*** (1.543)
Intercept,3.25230181083672,Mixed Outcome,Mixed Outcome,0.9030947490580823,0.00031664790425739886,spec_extended_2_spline,Expands Expression,***,3.252*** (0.903)
"bs(year, df=4)[0]",-7.2859603820618695,Contracts Expression,Contracts Expression,3.6972440734209004,0.04876434593722406,spec_extended_2_spline,Expands Expression,**,-7.286** (3.697)
"bs(year, df=4)[0]",-11.975782972149482,Mixed Outcome,Mixed Outcome,1.8405010997566174,7.676561786013153e-11,spec_extended_2_spline,Expands Expression,***,-11.976*** (1.841)
"bs(year, df=4)[1]",-3.945513325756575,Contracts Expression,Contracts Expression,0.7737940890599228,3.4159881164818166e-07,spec_extended_2_spline,Expands Expression,***,-3.946*** (0.774)
"bs(year, df=4)[1]",-3.2682730231135575,Mixed Outcome,Mixed Outcome,1.1450666020365632,0.004314252183513225,spec_extended_2_spline,Expands Expression,***,-3.268*** (1.145)
"bs(year, df=4)[2]",-3.7510109854408875,Contracts Expression,Contracts Expression,1.8389017873798397,0.04136921385063965,spec_extended_2_spline,Expands Expression,**,-3.751** (1.839)
"bs(year, df=4)[2]",-4.977014854973008,Mixed Outcome,Mixed Outcome,1.125017386039115,9.691477653735259e-06,spec_extended_2_spline,Expands Expression,***,-4.977*** (1.125)
"bs(year, df=4)[3]",-6.411137227252134,Contracts Expression,Contracts Expression,2.0278244179413005,0.0015691355593435506,spec_extended_2_spline,Expands Expression,***,-6.411*** (2.028)
"bs(year, df=4)[3]",-4.238646279510175,Mixed Outcome,Mixed Outcome,0.86142586014943,8.632322885423127e-07,spec_extended_2_spline,Expands Expression,***,-4.239*** (0.861)
wdj_expression_lag1,0.4761370414986522,Contracts Expression,Contracts Expression,0.27655852874249054,0.08513290679087027,spec_extended_2_spline,Expands Expression,*,0.476* (0.277)
wdj_expression_lag1,-0.13652349640396727,Mixed Outcome,Mixed Outcome,0.3603556266405584,0.7047935526102427,spec_extended_2_spline,Expands Expression,,-0.137 (0.36)
v2jupoatck_lag1,0.26643902302099276,Contracts Expression,Contracts Expression,0.09894664020654619,0.007086440150108019,spec_extended_2_spline,Expands Expression,***,0.266*** (0.099)
v2jupoatck_lag1,0.03949756761090646,Mixed Outcome,Mixed Outcome,0.13425145524619886,0.7686005873426118,spec_extended_2_spline,Expands Expression,,0.039 (0.134)
v2x_polyarchy_lag1,-3.373124850327528,Contracts Expression,Contracts Expression,1.193614036864397,0.0047136767403701645,spec_extended_2_spline,Expands Expression,***,-3.373*** (1.194)
v2x_polyarchy_lag1,1.5210918864181668,Mixed Outcome,Mixed Outcome,1.1843120210671398,0.19901339405035612,spec_extended_2_spline,Expands Expression,,1.521 (1.184)
v2jureview_lag1,-0.6798508683484776,Contracts Expression,Contracts Expression,0.3208472352833311,0.034096900543413675,spec_extended_2_spline,Expands Expression,**,-0.68** (0.321)
v2jureview_lag1,-0.4069363496508501,Mixed Outcome,Mixed Outcome,0.33382533808570325,0.22284048311998117,spec_extended_2_spline,Expands Expression,,-0.407 (0.334)
legal_common,1.6647909687136018,Contracts Expression,Contracts Expression,0.32522225416836326,3.072688897720408e-07,spec_extended_2_spline,Expands Expression,***,1.665*** (0.325)
legal_common,1.3073894383118823,Mixed Outcome,Mixed Outcome,0.3700845782842929,0.00041137406892441625,spec_extended_2_spline,Expands Expression,***,1.307*** (0.37)
legal_civil,0.3461799821781219,Contracts Expression,Contracts Expression,0.31207745702314454,0.2673112058020548,spec_extended_2_spline,Expands Expression,,0.346 (0.312)
legal_civil,0.16787350504056212,Mixed Outcome,Mixed Outcome,0.3520263871101997,0.6334492705882009,spec_extended_2_spline,Expands Expression,,0.168 (0.352)
high_court,-0.36329309701953666,Contracts Expression,Contracts Expression,0.33519211593747134,0.2784377652140211,spec_extended_2_spline,Expands Expression,,-0.363 (0.335)
high_court,0.17807738505222181,Mixed Outcome,Mixed Outcome,0.17363249616237553,0.30508044723268923,spec_extended_2_spline,Expands Expression,,0.178 (0.174)
j_ind_lag1,-0.2200953457518836,Contracts Expression,Contracts Expression,0.26382302832142485,0.40413801878980726,spec_extended_2_spline,Expands Expression,,-0.22 (0.264)
j_ind_lag1,-0.32684623531712625,Mixed Outcome,Mixed Outcome,0.2033366783624628,0.10796356825860398,spec_extended_2_spline,Expands Expression,,-0.327 (0.203)
Intercept,-83.10448450982172,Contracts Expression,Contracts Expression,53.32483801617851,0.11912487623309659,spec_extended_2_spline_interact,Expands Expression,,-83.104 (53.325)
Intercept,19.309152656849072,Mixed Outcome,Mixed Outcome,51.27617496175421,0.7064919761242324,spec_extended_2_spline_interact,Expands Expression,,19.309 (51.276)
"bs(year, df=4)[0]",49.29301591247862,Contracts Expression,Contracts Expression,55.21910747368066,0.37202834012133834,spec_extended_2_spline_interact,Expands Expression,,49.293 (55.219)
"bs(year, df=4)[0]",-82.408838676604,Mixed Outcome,Mixed Outcome,58.860691571809745,0.16149362825042646,spec_extended_2_spline_interact,Expands Expression,,-82.409 (58.861)
"bs(year, df=4)[1]",97.36725869307368,Contracts Expression,Contracts Expression,54.83017232410622,0.07576637283844681,spec_extended_2_spline_interact,Expands Expression,*,97.367* (54.83)
"bs(year, df=4)[1]",-1.1262322371412545,Mixed Outcome,Mixed Outcome,50.97930019296772,0.9823746065304251,spec_extended_2_spline_interact,Expands Expression,,-1.126 (50.979)
"bs(year, df=4)[2]",83.32638832293787,Contracts Expression,Contracts Expression,53.0582772057544,0.11630600245059783,spec_extended_2_spline_interact,Expands Expression,,83.326 (53.058)
"bs(year, df=4)[2]",-24.188503993767956,Mixed Outcome,Mixed Outcome,51.54850133941911,0.6388996883162128,spec_extended_2_spline_interact,Expands Expression,,-24.189 (51.549)
"bs(year, df=4)[3]",82.95159330072724,Contracts Expression,Contracts Expression,53.4628578136338,0.12076412939780735,spec_extended_2_spline_interact,Expands Expression,,82.952 (53.463)
"bs(year, df=4)[3]",-15.031478902696374,Mixed Outcome,Mixed Outcome,51.72422950693507,0.7713510815562223,spec_extended_2_spline_interact,Expands Expression,,-15.031 (51.724)
v2x_polyarchy_lag1,174.7968806958075,Contracts Expression,Contracts Expression,102.537535562332,0.0882483083383987,spec_extended_2_spline_interact,Expands Expression,*,174.797* (102.538)
v2x_polyarchy_lag1,-14.157977369156432,Mixed Outcome,Mixed Outcome,94.13122296970693,0.8804436654277761,spec_extended_2_spline_interact,Expands Expression,,-14.158 (94.131)
"bs(year, df=4)[0]:v2x_polyarchy_lag1",-153.34335443248992,Contracts Expression,Contracts Expression,112.00625976345042,0.17098034062248801,spec_extended_2_spline_interact,Expands Expression,,-153.343 (112.006)
"bs(year, df=4)[0]:v2x_polyarchy_lag1",86.70185366883716,Mixed Outcome,Mixed Outcome,109.93267848144728,0.43029826883084965,spec_extended_2_spline_interact,Expands Expression,,86.702 (109.933)
"bs(year, df=4)[1]:v2x_polyarchy_lag1",-190.78450206064522,Contracts Expression,Contracts Expression,101.56649636831203,0.06032378014620277,spec_extended_2_spline_interact,Expands Expression,*,-190.785* (101.566)
"bs(year, df=4)[1]:v2x_polyarchy_lag1",-8.590701978921523,Mixed Outcome,Mixed Outcome,91.88636053371857,0.9255121658008352,spec_extended_2_spline_interact,Expands Expression,,-8.591 (91.886)
"bs(year, df=4)[2]:v2x_polyarchy_lag1",-175.9889448535413,Contracts Expression,Contracts Expression,102.6737513685422,0.08651775251761815,spec_extended_2_spline_interact,Expands Expression,*,-175.989* (102.674)
"bs(year, df=4)[2]:v2x_polyarchy_lag1",20.307039291434425,Mixed Outcome,Mixed Outcome,94.97843180807932,0.8306976832049975,spec_extended_2_spline_interact,Expands Expression,,20.307 (94.978)
"bs(year, df=4)[3]:v2x_polyarchy_lag1",-177.7003468356944,Contracts Expression,Contracts Expression,102.39415435055501,0.08266041885413224,spec_extended_2_spline_interact,Expands Expression,*,-177.7* (102.394)
"bs(year, df=4)[3]:v2x_polyarchy_lag1",9.243472205558652,Mixed Outcome,Mixed Outcome,95.01723898002065,0.9225024069616006,spec_extended_2_spline_interact,Expands Expression,,9.243 (95.017)
wdj_expression_lag1,0.5088439380140081,Contracts Expression,Contracts Expression,0.36604631755386524,0.1644960647792435,spec_extended_2_spline_interact,Expands Expression,,0.509 (0.366)
wdj_expression_lag1,-0.2601419518914147,Mixed Outcome,Mixed Outcome,0.36890214339816196,0.4806990045866474,spec_extended_2_spline_interact,Expands Expression,,-0.26 (0.369)
