model,equation,term,coefficient,clustered_se,lower,upper
indep2,Expands_Expression,yearspline1,-0.023967039910363704,0.0053078029976815445,-0.03437014262285327,-0.01356393719787414
indep2,Expands_Expression,yearspline2,0.023613242724632808,0.012300929765329977,-0.0004961365917706857,0.047722622041036306
indep2,Expands_Expression,_cons,48.96515833837684,10.473349446501736,28.437770625730927,69.49254605102274
attack1,Contracts_Expression,v2jupoatck_lag1,-0.0373879338189397,0.15311779185010832,-0.3374932912374526,0.26271742359957323
attack1,Contracts_Expression,yearspline1,0.0038132173320373597,0.023457925264595208,-0.04216347133860147,0.04978990600267618
attack1,Contracts_Expression,yearspline2,-0.04018581526091971,0.031628749709217356,-0.10217702556701744,0.02180539504517802
attack1,Contracts_Expression,_cons,-7.237435699305417,46.876868455799766,-99.1144095806947,84.63953818208385
attack1,Expands_Expression,v2jupoatck_lag1,-0.15731550641399908,0.099889709775236,-0.3530957399996202,0.038464727171622054
attack1,Expands_Expression,yearspline1,-0.010695790641184935,0.005646651039198466,-0.0217630233112796,0.00037144202890972665
attack1,Expands_Expression,yearspline2,-0.0033965967445618813,0.012712963021584816,-0.028313546403657623,0.021520352914533858
attack1,Expands_Expression,_cons,22.62162796431295,11.256353093199593,0.5595813043757119,44.68367462425019
attack2,Contracts_Expression,v2jupack_lag1,-0.2511807045585628,0.19557674278058573,-0.6345040766221648,0.13214266750503928
attack2,Contracts_Expression,yearspline1,0.003132953097626368,0.01994538662098554,-0.03595928633723234,0.04222519253248507
attack2,Contracts_Expression,yearspline2,-0.03741794498074533,0.02931771847838316,-0.09487961730726074,0.020043727345770097
attack2,Contracts_Expression,_cons,-5.641113164962192,39.87400496150083,-83.79272680887524,72.51050047895086
attack2,Expands_Expression,v2jupack_lag1,-0.2252740964169137,0.09151568128922863,-0.40464153576444795,-0.04590665706937949
attack2,Expands_Expression,yearspline1,-0.007940243414035427,0.004270254602285469,-0.016309788639331357,0.00042930181126050494
attack2,Expands_Expression,yearspline2,-0.0014304965699524416,0.013144664803667544,-0.02719356617399209,0.024332573034087205
attack2,Expands_Expression,_cons,17.234601514213654,8.48923620303464,0.5960043000122042,33.873198728415105
attack3,Contracts_Expression,v2jureform_lag1,0.003905283440404874,0.17771506714654664,-0.34440984767694394,0.35222041455775366
attack3,Contracts_Expression,yearspline1,0.004854882794581627,0.021718127202321885,-0.037711864333628914,0.04742162992279217
attack3,Contracts_Expression,yearspline2,-0.04045222516797429,0.03186500616296664,-0.10290648961453577,0.02200203927858719
attack3,Contracts_Expression,_cons,-9.352228049720102,43.313132847122404,-94.24440848767883,75.53995238823863
attack3,Expands_Expression,v2jureform_lag1,-0.19085560558448733,0.12351058666433866,-0.43293190715600416,0.051220695987029524
attack3,Expands_Expression,yearspline1,-0.0059482722147401685,0.004470660843863311,-0.014710606455805703,0.0028140620263253672
attack3,Expands_Expression,yearspline2,-0.006057253239346591,0.012759433786869518,-0.03106528392473436,0.01895077744604118
attack3,Expands_Expression,_cons,13.029878747591841,8.837240069904476,-4.290793512155162,30.350551007338844
attack4,Contracts_Expression,v2jupurge_lag1,-0.14144590090434275,0.18111137193715113,-0.49641766709179724,0.2135258652831117
attack4,Contracts_Expression,yearspline1,0.002856827307105142,0.021939548495693805,-0.04014389758152464,0.04585755219573492
attack4,Contracts_Expression,yearspline2,-0.038682110438550535,0.03237030134924626,-0.10212673525178152,0.024762514374680453
attack4,Contracts_Expression,_cons,-5.1485771382705705,43.8739692476365,-91.139976722456,80.84282244591486
attack4,Expands_Expression,v2jupurge_lag1,-0.25305955089191695,0.10411892161515834,-0.45712888736677626,-0.04899021441705764
attack4,Expands_Expression,yearspline1,-0.010431624628834122,0.005640837242978287,-0.02148746246772378,0.0006242132100555339
attack4,Expands_Expression,yearspline2,0.0001988619604628796,0.013947716871623996,-0.027138160774481824,0.027535884695407586
attack4,Expands_Expression,_cons,22.322626019692365,11.290443789653688,0.193762822497213,44.451489216887516
attack5,Contracts_Expression,v2jupurge_lag1,-0.007131154148799334,0.18547255977035146,-0.3706506914191407,0.35638838312154203
attack5,Contracts_Expression,Civil,0.14965473790777337,0.44974200503857403,-0.7318233943026632,1.0311328701182099
attack5,Contracts_Expression,Mixed,1.0217856592976338,0.5952659214292595,-0.1449141079277645,2.188485426523032
attack5,Contracts_Expression,1.high_court,-0.5797500499952888,0.28502509320621766,-1.1383889673696475,-0.021111132620930118
attack5,Contracts_Expression,Citizen,0.7696676243164199,0.4093136874117979,-0.032572461389989704,1.5719077100228294
attack5,Contracts_Expression,Press,0.5709222967554,0.3949526200116178,-0.20317061406710435,1.3450152075779043
attack5,Contracts_Expression,Intermediary,-0.21200164240847588,0.47802665730675453,-1.1489166743797854,0.7249133895628337
attack5,Contracts_Expression,Other/unclear,-0.08682420088351944,0.4776003952403292,-1.0229037745566598,0.8492553727896208
attack5,Contracts_Expression,1.mode_electronic_internet,0.2754525533256786,0.2357538767242608,-0.1866165542695683,0.7375216609209254
attack5,Contracts_Expression,1.mode_press_newspapers,-0.2820731543566327,0.36000985263911855,-0.9876794996088772,0.4235331908956118
attack5,Contracts_Expression,1.mode_public_assembly,-0.36227481403592315,0.3346605964514064,-1.0181975301253727,0.29364790205352637
attack5,Contracts_Expression,1.mode_public_speech,0.2459637072676234,0.22474566939158622,-0.19452971042123157,0.6864571249564784
attack5,Contracts_Expression,1.mode_non_verbal_expression,-0.05076659927253999,0.19112675854821526,-0.42536816250892484,0.3238349639638448
attack5,Contracts_Expression,yearspline1,-0.013323655906298831,0.013885601410282614,-0.04053893457413134,0.013891622761533676
attack5,Contracts_Expression,yearspline2,-0.028357482092330123,0.026654196131532266,-0.0805987465470002,0.023883782362339952
attack5,Contracts_Expression,_cons,26.666141254582556,27.80331090447017,-27.827346769148733,81.15962927831384
attack5,Expands_Expression,v2jupurge_lag1,-0.08820604627783137,0.11176201876316325,-0.3072555778931211,0.13084348533745838
attack5,Expands_Expression,Civil,0.546299609967464,0.329974472186002,-0.10043847133471373,1.1930376912696417
attack5,Expands_Expression,Mixed,0.8603103733306093,0.2806256069496762,0.31029429056955093,1.4103264560916677
attack5,Expands_Expression,1.high_court,-0.21826509866911356,0.17808276147000265,-0.567300897417756,0.13077070007952887
attack5,Expands_Expression,Citizen,-0.8225244110621963,0.1736735843605613,-1.1629183814748751,-0.4821304406495174
attack5,Expands_Expression,Press,-0.44764632142586913,0.36344997101977894,-1.1599951748067623,0.264702531955024
attack5,Expands_Expression,Intermediary,-0.9629964375224546,0.4930832395435974,-1.9294218284082416,0.0034289533633324876
attack5,Expands_Expression,Other/unclear,-0.3505041462654235,0.1796497547714021,-0.7026111954488243,0.001602902917977378
attack5,Expands_Expression,1.mode_electronic_internet,-0.15670435050245474,0.2242012810727924,-0.5961307866928696,0.2827220856879601
attack5,Expands_Expression,1.mode_press_newspapers,0.10433297151647249,0.3230573652590274,-0.5288478293316224,0.7375137723645674
attack5,Expands_Expression,1.mode_public_assembly,-0.44980391328680297,0.31956998813878607,-1.076149580578716,0.17654175400511002
attack5,Expands_Expression,1.mode_public_speech,-0.32196408931081455,0.13084303713972922,-0.5784117297325205,-0.06551644888910857
attack5,Expands_Expression,1.mode_non_verbal_expression,-0.46178541841704357,0.21083268527765084,-0.8750098883251073,-0.04856094850897985
attack5,Expands_Expression,yearspline1,-0.022406355732892815,0.004775418355854506,-0.03176600372147913,-0.013046707744306505
attack5,Expands_Expression,yearspline2,0.021922070823806056,0.011011653189338024,0.00033962716245790683,0.0435045144851542
attack5,Expands_Expression,_cons,46.273355172179706,9.549223954856393,27.557220140354037,64.98949020400538
dejure1,Contracts_Expression,wdj_expression_lag1,0.32057387420471184,0.43287256577803274,-0.5278407646156779,1.1689885130251016
dejure1,Contracts_Expression,yearspline1,0.004840845213656964,0.021146973397894536,-0.036606461028242936,0.04628815145555686
dejure1,Contracts_Expression,yearspline2,-0.0535580667444094,0.03655615309543748,-0.12520681022479926,0.01809067673598047
dejure1,Contracts_Expression,_cons,-9.322750290901283,42.17239615135261,-91.97912788930797,73.33362730750541
dejure1,Expands_Expression,wdj_expression_lag1,0.055839467646315206,0.2651690676672587,-0.4638823547955764,0.5755612900882068
dejure1,Expands_Expression,yearspline1,-0.006583830627425838,0.0047409902553731875,-0.01587600077901264,0.0027083395241609626
dejure1,Expands_Expression,yearspline2,-0.006045773726954556,0.017435351061459037,-0.04021843386522647,0.02812688641131736
dejure1,Expands_Expression,_cons,14.27852317897204,9.375795321129084,-4.097697976860115,32.65474433480419
dejure2,Contracts_Expression,wdj_expression_lag1,0.8105610207318718,0.35504535796744174,0.11468490623755478,1.5064371352261887
dejure2,Contracts_Expression,Civil,0.2439620353396623,0.35624131278114735,-0.45425810751665496,0.9421821781959796
dejure2,Contracts_Expression,Mixed,1.2061039596329306,0.5077096191428824,0.2110113915083336,2.201196527757528
dejure2,Contracts_Expression,1.high_court,-0.5416754042754943,0.2818887370299435,-1.0941671765016658,0.010816367950677197
dejure2,Contracts_Expression,Citizen,0.7971309013377514,0.42575261998016206,-0.03732890014693446,1.6315907028224372
dejure2,Contracts_Expression,Press,0.6072724444157878,0.4186352018656029,-0.2132374739014491,1.4277823627330246
dejure2,Contracts_Expression,Intermediary,-0.2095982020644087,0.4731997966732496,-1.1370527610356542,0.7178563569068369
dejure2,Contracts_Expression,Other/unclear,-0.05408582598848343,0.4953054624574663,-1.0248666937510733,0.9166950417741064
dejure2,Contracts_Expression,1.mode_electronic_internet,0.34633293158201295,0.23346224715395422,-0.11124466458952609,0.803910527753552
dejure2,Contracts_Expression,1.mode_press_newspapers,-0.27449169582807165,0.3704371488434768,-1.0005351660969894,0.45155177444084615
dejure2,Contracts_Expression,1.mode_public_assembly,-0.33747293117622207,0.33344212962094233,-0.9910074961616053,0.31606163380916125
dejure2,Contracts_Expression,1.mode_public_speech,0.28457209236022396,0.23090120845603612,-0.1679859602003822,0.7371301449208301
dejure2,Contracts_Expression,1.mode_non_verbal_expression,-0.02373585220084858,0.20028618938406847,-0.41628956999439126,0.36881786559269414
dejure2,Contracts_Expression,yearspline1,-0.013780800324435438,0.013650131500242005,-0.040534566449145465,0.012972965800274587
dejure2,Contracts_Expression,yearspline2,-0.06287433543626018,0.029603234322386783,-0.12089560853403827,-0.004853062338482095
dejure2,Contracts_Expression,_cons,27.460334146406996,27.340856987693645,-26.12676085593282,81.04742914874682
dejure2,Expands_Expression,wdj_expression_lag1,0.339276188467654,0.18394615047805069,-0.02125164156411058,0.6998040184994185
dejure2,Expands_Expression,Civil,0.7353368855862404,0.2663112361394793,0.21337645407451933,1.2572973170979616
dejure2,Expands_Expression,Mixed,1.0211506738085203,0.2767409470601512,0.4787483845231183,1.5635529630939224
dejure2,Expands_Expression,1.high_court,-0.21433194805349245,0.16930863532016382,-0.5461707755526397,0.11750687944565477
dejure2,Expands_Expression,Citizen,-0.8081375337565027,0.17720964708706982,-1.1554620597602128,-0.4608130077527925
dejure2,Expands_Expression,Press,-0.44687298306153767,0.35094123138238026,-1.1347051572611409,0.2409591911380654
dejure2,Expands_Expression,Intermediary,-0.9889850215212354,0.49561051967367786,-1.960363790440824,-0.017606252601646832
dejure2,Expands_Expression,Other/unclear,-0.34947022393385146,0.19183195091006416,-0.7254539388016329,0.026513490933929962
dejure2,Expands_Expression,1.mode_electronic_internet,-0.10678515169881414,0.22068842957746937,-0.5393265254753581,0.32575622207772986
dejure2,Expands_Expression,1.mode_press_newspapers,0.13398566200547538,0.32097449029621905,-0.4951127789312151,0.7630841029421658
dejure2,Expands_Expression,1.mode_public_assembly,-0.4242715174017737,0.33084205833482316,-1.0727100363091266,0.22416700150557933
dejure2,Expands_Expression,1.mode_public_speech,-0.284000962006125,0.13474053363654723,-0.5480875551914652,-0.019914368820784734
dejure2,Expands_Expression,1.mode_non_verbal_expression,-0.43771308162156736,0.21110228412236365,-0.8514659555555417,-0.023960207687592938
dejure2,Expands_Expression,yearspline1,-0.02249147558221951,0.004306423959474872,-0.03093191144495064,-0.014051039719488382
dejure2,Expands_Expression,yearspline2,0.006924246406155817,0.014632785099022872,-0.021755485381443382,0.03560397819375501
dejure2,Expands_Expression,_cons,46.224282607208295,8.626489280937275,29.316674303550407,63.13189091086618
dejure3,Contracts_Expression,wdj_press_lag1,0.9276158247868989,0.6480533135076806,-0.3425453297499996,2.1977769793237973
dejure3,Contracts_Expression,yearspline1,0.003477828338358137,0.02093549693929341,-0.03755499166110548,0.04451064833782175
dejure3,Contracts_Expression,yearspline2,-0.038163306377637554,0.03067339258216561,-0.0982820511223402,0.021955438367065094
dejure3,Contracts_Expression,_cons,-6.622475004797274,41.74137340340203,-88.43406354070336,75.1891135311088
dejure3,Expands_Expression,wdj_press_lag1,1.6100767476119835,0.3818927053509376,0.861580799165579,2.358572696058388
dejure3,Expands_Expression,yearspline1,-0.008747718885862746,0.004191912952708733,-0.016963717299498818,-0.0005317204722266738
dejure3,Expands_Expression,yearspline2,-0.0023371543008908154,0.010520007404771407,-0.022955989931337458,0.018281681329555825
dejure3,Expands_Expression,_cons,18.55648925814917,8.28317082560156,2.3217727621772077,34.79120575412114
dejure4,Contracts_Expression,wdj_press_lag1,1.2231001658924754,0.6102997616910125,0.02693461320471302,2.4192657185802378
dejure4,Contracts_Expression,Civil,0.08348133622165668,0.3675299583521528,-0.6368641453880689,0.8038268178313822
dejure4,Contracts_Expression,Mixed,0.9841832390704613,0.5109607897123059,-0.01728150627780234,1.985647984418725
dejure4,Contracts_Expression,1.high_court,-0.6081649559628269,0.296811147431617,-1.1899041151388046,-0.02642579678684942
dejure4,Contracts_Expression,Citizen,0.8083054287713799,0.42323891674794745,-0.021227604910343367,1.6378384624531033
dejure4,Contracts_Expression,Press,0.5806803317886587,0.40606301831409586,-0.21518855956059757,1.376549223137915
dejure4,Contracts_Expression,Intermediary,-0.2049687132661886,0.4793701422129606,-1.1445169272674351,0.734579500735058
dejure4,Contracts_Expression,Other/unclear,-0.0699108369938195,0.4854067085264893,-1.0212905035598703,0.8814688295722312
dejure4,Contracts_Expression,1.mode_electronic_internet,0.3325213776700751,0.2327431605637329,-0.12364683468286441,0.7886895900230146
dejure4,Contracts_Expression,1.mode_press_newspapers,-0.26115846496879863,0.3645322270440581,-0.9756285011793304,0.4533115712417331
dejure4,Contracts_Expression,1.mode_public_assembly,-0.32627418350744264,0.33089830893850364,-0.974822951572118,0.3222745845572327
dejure4,Contracts_Expression,1.mode_public_speech,0.2634472658675133,0.22429723605894508,-0.17616723863989775,0.7030617703749245
dejure4,Contracts_Expression,1.mode_non_verbal_expression,-0.01776994220094185,0.2002941595525943,-0.41033928123774593,0.3747993968358622
dejure4,Contracts_Expression,yearspline1,-0.014698240427733666,0.01299745544139305,-0.04017278498352819,0.010776304128060864
dejure4,Contracts_Expression,yearspline2,-0.027193633949908293,0.025872632939643654,-0.07790306269683453,0.023515794797017937
dejure4,Contracts_Expression,_cons,29.36469082306007,26.010236716793337,-21.61443637121621,80.34381801733635
dejure4,Expands_Expression,wdj_press_lag1,1.342598074413541,0.4984701761557198,0.36561448178099387,2.319581667046088
dejure4,Expands_Expression,Civil,0.5957345634426937,0.27899759316419787,0.048909329067507556,1.1425597978178799
dejure4,Expands_Expression,Mixed,0.880619009329523,0.26279476879737257,0.36555072716114234,1.3956872914979037
dejure4,Expands_Expression,1.high_court,-0.2626085089462347,0.17974721829404233,-0.6149065831238169,0.08968956523134741
dejure4,Expands_Expression,Citizen,-0.7743097161286604,0.17674800029968657,-1.1207294310555207,-0.42789000120180004
dejure4,Expands_Expression,Press,-0.4488623423723317,0.360546911190033,-1.1555213030419578,0.2577966182972944
dejure4,Expands_Expression,Intermediary,-0.9737354366689596,0.4979525857591764,-1.949704570765538,0.002233697427618808
dejure4,Expands_Expression,Other/unclear,-0.34292040994573075,0.18562656265013225,-0.7067417873139579,0.02090096742249642
dejure4,Expands_Expression,1.mode_electronic_internet,-0.07028680724162424,0.2149314768045938,-0.49154476092263405,0.3509711464393856
dejure4,Expands_Expression,1.mode_press_newspapers,0.1555721308895572,0.3158462480104743,-0.4634751398630781,0.7746194016421926
dejure4,Expands_Expression,1.mode_public_assembly,-0.3799819839079626,0.3323845444768354,-1.0314437201003117,0.27147975228438653
dejure4,Expands_Expression,1.mode_public_speech,-0.27592014577799273,0.1425267360956463,-0.5552674153595044,0.00342712380351895
dejure4,Expands_Expression,1.mode_non_verbal_expression,-0.4100105941907395,0.21704782524365093,-0.8354165145910388,0.015395326209559912
dejure4,Expands_Expression,yearspline1,-0.024007958719512154,0.004093870432375033,-0.03203179732434064,-0.01598412011468367
dejure4,Expands_Expression,yearspline2,0.022994707457744127,0.008999466611091956,0.00535607701993316,0.040633337895555094
dejure4,Expands_Expression,_cons,49.254922647307225,8.203436979012503,33.17648161899866,65.3333636756158
dejure5,Contracts_Expression,wdj_citizen_lag1,1.4064170196825005,0.6308425323273186,0.1699883764049115,2.64284566296009
dejure5,Contracts_Expression,yearspline1,0.0021568731887103543,0.020118576500531008,-0.037274812172544296,0.04158855854996501
dejure5,Contracts_Expression,yearspline2,-0.050138679559052685,0.034671632131514175,-0.11809382982204218,0.017816470703936813
dejure5,Contracts_Expression,_cons,-4.0099337999701286,40.12027447041747,-82.64422681185016,74.6243592119099
dejure5,Expands_Expression,wdj_citizen_lag1,1.0787879642228908,0.2884737111942657,0.5133898797955211,1.6441860486502606
dejure5,Expands_Expression,yearspline1,-0.008455484523800152,0.004358129377511212,-0.016997261143688092,8.629209608778873e-05
dejure5,Expands_Expression,yearspline2,-0.009959503535715517,0.011839982943406007,-0.03316544368235983,0.013246436610928796
dejure5,Expands_Expression,_cons,17.982191344391044,8.622120878974027,1.0831449512511178,34.88123773753097
dejure6,Contracts_Expression,wdj_citizen_lag1,1.2820857242325765,0.5721449358915702,0.16070225594812082,2.403469192517032
dejure6,Contracts_Expression,Civil,-0.1362373198394382,0.4148674736246954,-0.9493626265009619,0.6768879868220855
dejure6,Contracts_Expression,Mixed,0.8183624009631798,0.5334662278027832,-0.22721219249871538,1.863936994425075
dejure6,Contracts_Expression,1.high_court,-0.6442921289531439,0.30105144823886965,-1.2343421249949527,-0.05424213291133517
dejure6,Contracts_Expression,Citizen,0.7558086779487303,0.41919329173763575,-0.06579507641782756,1.5774124323152883
dejure6,Contracts_Expression,Press,0.6023916007118766,0.4088190394524043,-0.19887899280909527,1.4036621942328484
dejure6,Contracts_Expression,Intermediary,-0.10601066656328106,0.45592149824329364,-0.9996003828976782,0.787579049771116
dejure6,Contracts_Expression,Other/unclear,-0.05064841766326174,0.4864047603684595,-1.0039842298942778,0.9026873945677543
dejure6,Contracts_Expression,1.mode_electronic_internet,0.2600690683654263,0.2407943011543237,-0.21187908957953971,0.7320172263103923
dejure6,Contracts_Expression,1.mode_press_newspapers,-0.25136084343062015,0.3745180887108832,-0.9854028088627282,0.48268112200148794
dejure6,Contracts_Expression,1.mode_public_assembly,-0.2809776599181237,0.3364948541677105,-0.9404954550698941,0.37854013523364666
dejure6,Contracts_Expression,1.mode_public_speech,0.22971980222857327,0.22640313797101894,-0.21402219418147658,0.6734617986386231
dejure6,Contracts_Expression,1.mode_non_verbal_expression,-0.08216073694373048,0.2049890029629104,-0.4839317999778093,0.3196103260903483
dejure6,Contracts_Expression,yearspline1,-0.013141312614940687,0.01324089444776867,-0.039092988855663646,0.012810363625782275
dejure6,Contracts_Expression,yearspline2,-0.042032552992215866,0.03116333294414604,-0.10311156320097267,0.01904645721654094
dejure6,Contracts_Expression,_cons,26.377394499161962,26.469940941505516,-25.502736419091097,78.25752541741502
dejure6,Expands_Expression,wdj_citizen_lag1,0.7566447299363246,0.31498058693782627,0.1392941237088977,1.3739953361637514
dejure6,Expands_Expression,Civil,0.5266228241635718,0.28547136319301,-0.03289076631228105,1.0861364146394246
dejure6,Expands_Expression,Mixed,0.8284282764555477,0.2805590768892287,0.2785425902168557,1.3783139626942398
dejure6,Expands_Expression,1.high_court,-0.2703676273549075,0.18144388510957418,-0.6259911073846962,0.08525585267488128
dejure6,Expands_Expression,Citizen,-0.8277552717175843,0.17940107409482886,-1.1793749157312505,-0.4761356277039181
dejure6,Expands_Expression,Press,-0.4469008790580495,0.3661785854012968,-1.1645977183544156,0.2707959602383166
dejure6,Expands_Expression,Intermediary,-0.9299459073873048,0.47631578606018465,-1.8635076933331522,0.003615878558542729
dejure6,Expands_Expression,Other/unclear,-0.33865642215897435,0.1876101014721652,-0.7063654641803231,0.029052619862374396
dejure6,Expands_Expression,1.mode_electronic_internet,-0.13683222091894082,0.2291011748902264,-0.5858622725195968,0.31219783068171514
dejure6,Expands_Expression,1.mode_press_newspapers,0.15037259767226074,0.3255773076501761,-0.4877471995056014,0.7884923948501229
dejure6,Expands_Expression,1.mode_public_assembly,-0.3884551915636343,0.3415441669517113,-1.0578694579187238,0.2809590747914552
dejure6,Expands_Expression,1.mode_public_speech,-0.30628132030522853,0.1432094643496558,-0.5869667126758268,-0.02559592793463028
dejure6,Expands_Expression,1.mode_non_verbal_expression,-0.4597485380922395,0.2111213204918442,-0.8735387226247922,-0.04595835355968675
dejure6,Expands_Expression,yearspline1,-0.022548807452806536,0.004537833848618754,-0.03144279836392608,-0.013654816541686994
dejure6,Expands_Expression,yearspline2,0.016142026143831523,0.009606289008350618,-0.002685954337618677,0.03497000662528173
dejure6,Expands_Expression,_cons,46.416969361840316,9.07846343531995,28.62350799364944,64.21043073003119
full1,Contracts_Expression,court_independence_lag1,-0.6092150977943039,0.1695360879939242,-0.9414997243422087,-0.2769304712463991
full1,Contracts_Expression,v2jupurge_lag1,-0.11633142239241678,0.20043424561558926,-0.5091753250674269,0.2765124802825934
full1,Contracts_Expression,Civil,-0.4338907305788308,0.5049677225091506,-1.423609280051982,0.5558278188943202
full1,Contracts_Expression,Mixed,-0.0315771717139175,0.6051526448116218,-1.2176545606938558,1.1545002172660208
full1,Contracts_Expression,1.high_court,-0.7645826792072264,0.3732877054288891,-1.496213137719446,-0.03295222069500692
full1,Contracts_Expression,Citizen,0.4499745198034956,0.36037808911743063,-0.25635355568403445,1.1563025952910257
full1,Contracts_Expression,Press,0.3819925124932422,0.38651304578586715,-0.3755591368019383,1.1395441617884225
full1,Contracts_Expression,Intermediary,0.39079696379980533,0.39643710367351004,-0.38620548153564593,1.1677994091352566
full1,Contracts_Expression,Other/unclear,-0.111398119450261,0.45663353766604925,-1.0063834074088316,0.7835871685083097
full1,Contracts_Expression,1.mode_electronic_internet,-0.02132837422090014,0.23753503121993572,-0.4868884804785715,0.44423173203677124
full1,Contracts_Expression,1.mode_press_newspapers,-0.6332807589918855,0.45302839098808073,-1.5212000893026536,0.2546385713188827
full1,Contracts_Expression,1.mode_public_assembly,-0.37823969700557736,0.2054640308431721,-0.7809417975766215,0.024462403565466806
full1,Contracts_Expression,1.mode_public_speech,0.14704559911871048,0.21010413373577808,-0.26475093600640154,0.5588421342438225
full1,Contracts_Expression,1.mode_non_verbal_expression,-0.381535019263389,0.28080662688922753,-0.9319058945864518,0.16883585605967372
full1,Contracts_Expression,yearspline1,-0.019319729630486462,0.009265292324547703,-0.03747936889283536,-0.001160090368137568
full1,Contracts_Expression,yearspline2,-0.0067171413087246295,0.02691771258951786,-0.059474888530380035,0.04604060591293077
full1,Contracts_Expression,_cons,40.53912133019528,18.194647963207572,4.87826661092339,76.19997604946717
full1,Expands_Expression,court_independence_lag1,0.18683126805059652,0.12687167850761102,-0.06183265248246553,0.43549518858365854
